48,18,9,6,6,6,3,,
49,7,7,7,7,7,7,7,
50,21,7,7,6,6,3,,
51,9,9,9,6,6,6,6,
52,10,10,10,10,10,2,,
53,14,7,7,7,6,6,6,
54,15,10,9,9,9,2,,
55,15,10,6,6,6,6,6,
56,30,6,5,5,5,5,,
57,18,9,6,6,6,6,6,
58,18,15,10,9,3,3,,
59,21,7,7,6,6,6,6,
60,30,10,6,6,5,3,,
61,21,10,7,7,6,5,5,
62,21,14,14,7,3,3,,
63,18,15,9,6,5,5,5,
64,30,15,6,5,5,3,,
65,21,15,7,7,5,5,5,
66,9,9,9,9,9,9,6,6
